        1.00,        0.11,        0.25,        0.98,        0.16,        0.73,        0.85,        0.82,        0.94,        0.02,        0.95,        0.36,        0.17,        0.71,        0.81,        0.55,        0.66,        0.94,        0.55,        0.79,        0.95,        0.30,        0.05,        0.33,        0.73,        0.31,        0.55,        0.85,        0.15,        0.87,        0.96,        1.00,        0.50,        0.88,        0.42,        0.86,        0.01,        0.91,        0.09,        0.72,        0.09,        0.94,        0.96,        0.30,        0.73,        0.97,        0.60,        0.05,        0.01,        0.22,        0.49,        0.47,        0.95,        0.00,        0.57,        0.19,        0.51,        0.48,        0.81,        0.54,        0.45,        0.08,        0.09,        0.45,        0.00

        1.00,        0.46,        0.36,        0.09,        0.09,        0.76,        0.76,        0.50,        0.71,        0.01,        0.93,        0.34,        0.61,        0.13,        0.54,        0.39,        0.17,        1.00,        0.48,        0.70,        0.46,        0.11,        0.98,        0.46,        0.31,        0.49,        0.20,        0.01,        0.76,        0.11,        0.66,        0.46,        0.10,        0.31,        0.39,        0.78,        0.35,        0.89,        0.82,        0.19,        0.62,        0.43,        0.75,        0.08,        0.30,        0.45,        0.19,        0.12,        0.08,        0.22,        0.89,        0.64,        0.06,        0.25,        0.37,        0.88,        0.33,        0.23,        0.28,        0.13,        0.21,        0.61,        0.65,        0.51,        0.00

        1.00,        0.22,        0.36,        0.75,        0.01,        0.45,        0.27,        0.97,        0.61,        0.85,        0.84,        0.45,        0.93,        0.95,        0.34,        0.10,        0.18,        0.26,        0.86,        0.57,        0.19,        0.83,        0.35,        0.16,        0.56,        0.32,        0.02,        0.82,        0.05,        0.91,        0.62,        0.77,        0.65,        0.16,        0.37,        0.34,        0.04,        0.08,        0.52,        0.65,        0.20,        0.37,        0.75,        0.30,        0.81,        0.96,        0.98,        0.45,        0.04,        0.18,        0.22,        0.33,        0.03,        0.58,        0.26,        0.52,        0.87,        0.45,        0.16,        0.98,        0.67,        0.75,        0.50,        0.53,        0.00

        1.00,        0.96,        0.87,        0.95,        0.78,        0.57,        0.05,        0.11,        0.15,        0.46,        0.41,        0.46,        0.36,        0.25,        0.05,        0.41,        0.99,        0.87,        0.06,        0.35,        0.24,        0.19,        0.53,        0.75,        0.75,        0.05,        0.87,        0.97,        0.48,        0.54,        0.93,        0.92,        0.54,        0.92,        0.03,        0.53,        0.08,        0.34,        0.55,        0.77,        0.84,        0.31,        0.58,        0.23,        0.96,        0.77,        0.24,        0.64,        0.88,        0.52,        0.90,        0.39,        0.91,        0.11,        0.58,        0.12,        0.98,        0.37,        0.72,        0.07,        0.05,        0.49,        0.95,        0.91,        0.00

        1.00,        0.17,        0.98,        0.36,        0.16,        0.13,        0.95,        0.25,        0.21,        0.64,        0.83,        0.17,        0.31,        0.18,        0.74,        0.93,        0.40,        0.48,        0.19,        0.48,        0.30,        0.26,        0.73,        0.90,        0.26,        0.58,        0.91,        0.27,        0.91,        0.05,        0.91,        0.67,        0.86,        0.28,        0.37,        0.83,        0.52,        0.83,        0.32,        0.95,        0.58,        0.28,        0.09,        0.13,        0.35,        0.96,        0.52,        0.84,        0.33,        0.38,        0.11,        0.34,        0.39,        0.95,        0.62,        0.61,        0.75,        0.80,        0.17,        0.38,        0.05,        0.25,        0.24,        0.01,        0.00

        1.00,        0.24,        0.27,        0.73,        0.21,        0.46,        0.63,        0.79,        0.84,        0.77,        0.65,        0.28,        0.38,        0.60,        0.21,        0.24,        0.84,        0.47,        0.70,        0.53,        0.66,        0.23,        0.56,        0.03,        0.18,        0.96,        0.53,        0.20,        0.29,        0.41,        0.91,        0.51,        0.38,        0.79,        0.43,        0.99,        0.79,        0.91,        0.28,        0.84,        0.00,        0.08,        0.37,        0.91,        0.12,        0.78,        0.23,        0.66,        0.64,        0.61,        0.22,        0.34,        0.31,        0.95,        0.13,        0.95,        0.92,        0.16,        0.40,        0.42,        0.13,        0.35,        0.37,        0.84,        0.00

        1.00,        0.67,        0.60,        0.72,        0.78,        0.31,        0.85,        0.18,        0.30,        0.16,        0.71,        0.84,        0.86,        0.58,        0.59,        0.56,        0.61,        0.69,        0.36,        0.24,        0.92,        0.96,        0.55,        0.86,        0.27,        0.05,        0.73,        0.78,        0.34,        0.89,        0.17,        0.80,        0.18,        0.08,        0.63,        0.75,        0.36,        0.20,        0.78,        0.20,        0.15,        0.86,        0.90,        0.98,        0.60,        0.08,        0.45,        0.95,        0.04,        0.91,        0.22,        0.97,        0.20,        0.17,        0.91,        0.42,        0.31,        0.24,        0.54,        0.93,        0.50,        0.50,        0.98,        0.84,        0.00

        1.00,        0.64,        0.66,        0.95,        0.33,        0.10,        0.45,        0.03,        0.86,        0.17,        0.21,        0.11,        0.73,        0.38,        0.01,        0.15,        0.88,        0.53,        0.25,        0.88,        0.15,        0.26,        0.93,        0.58,        0.89,        0.69,        0.45,        0.73,        0.55,        0.52,        0.92,        0.68,        0.15,        0.15,        0.65,        0.75,        0.88,        0.81,        0.08,        0.07,        0.33,        0.50,        0.09,        0.26,        0.88,        0.48,        0.12,        0.87,        0.76,        0.05,        0.26,        0.32,        0.58,        0.07,        0.87,        0.70,        0.08,        0.36,        0.61,        0.69,        0.90,        0.40,        0.71,        0.74,        0.00

        1.00,        0.45,        0.81,        0.99,        0.48,        0.15,        0.13,        0.15,        0.33,        0.24,        0.25,        0.84,        0.87,        0.62,        0.30,        0.65,        0.38,        0.85,        0.15,        0.56,        0.62,        0.97,        0.46,        0.91,        0.55,        0.27,        0.84,        0.11,        0.27,        0.80,        0.13,        0.89,        0.12,        0.58,        0.52,        0.21,        0.55,        0.48,        0.60,        0.92,        0.80,        0.95,        0.53,        0.77,        0.32,        0.07,        0.91,        0.53,        0.47,        0.67,        0.28,        0.60,        0.09,        0.64,        0.58,        0.76,        0.72,        0.67,        0.32,        0.08,        0.84,        0.46,        0.22,        0.97,        0.00

        1.00,        0.61,        0.49,        0.01,        0.45,        0.14,        0.74,        0.07,        0.03,        0.95,        0.75,        0.49,        0.87,        0.57,        0.67,        0.91,        0.47,        0.75,        0.72,        0.54,        0.09,        0.52,        0.48,        0.94,        0.69,        0.82,        0.63,        0.74,        0.50,        0.05,        0.26,        0.83,        0.67,        0.88,        0.91,        0.43,        0.30,        0.71,        0.46,        0.29,        0.32,        0.36,        0.81,        0.72,        0.60,        0.85,        0.41,        0.24,        0.17,        0.08,        0.78,        0.07,        0.11,        0.48,        0.20,        0.34,        0.74,        0.72,        0.59,        0.26,        0.59,        0.48,        0.44,        0.67,        0.00

        1.00,        0.93,        0.62,        0.73,        0.71,        0.75,        0.79,        0.94,        0.80,        0.20,        0.99,        0.10,        0.91,        0.14,        0.82,        0.56,        0.92,        0.06,        0.65,        0.53,        0.63,        0.76,        0.44,        0.43,        0.34,        0.62,        0.55,        0.01,        0.07,        0.60,        0.02,        0.28,        0.38,        0.30,        0.17,        0.20,        0.41,        0.74,        0.40,        0.54,        0.89,        0.09,        0.28,        0.48,        0.84,        0.91,        0.94,        0.23,        0.84,        0.81,        0.67,        0.84,        0.62,        0.53,        0.48,        0.17,        0.84,        0.72,        0.97,        0.98,        0.39,        0.48,        0.51,        0.81,        0.00

        1.00,        0.03,        0.63,        0.77,        0.30,        0.53,        0.40,        0.34,        0.45,        0.60,        0.93,        0.61,        0.33,        0.07,        0.79,        0.86,        0.30,        0.21,        0.87,        0.09,        0.35,        0.52,        0.30,        0.87,        0.18,        0.31,        0.61,        0.39,        0.40,        0.71,        0.17,        0.14,        0.63,        0.59,        0.79,        0.52,        0.30,        0.18,        0.45,        0.02,        0.86,        0.27,        0.90,        0.47,        0.10,        0.97,        0.07,        0.09,        0.57,        0.03,        0.39,        0.64,        0.60,        0.00,        0.32,        0.49,        0.80,        0.59,        0.44,        0.17,        0.05,        0.86,        0.46,        0.85,        0.00

        1.00,        0.14,        0.53,        0.33,        0.45,        0.19,        0.57,        0.08,        0.31,        0.18,        0.98,        0.80,        0.99,        0.07,        0.36,        0.05,        0.81,        0.50,        0.38,        0.45,        0.14,        0.99,        0.69,        0.48,        0.93,        0.44,        0.46,        0.52,        0.68,        0.95,        0.50,        0.76,        0.39,        0.76,        0.66,        0.96,        0.60,        0.03,        0.91,        0.16,        0.37,        0.59,        0.73,        0.92,        0.33,        0.33,        0.02,        0.65,        0.37,        0.93,        0.37,        0.01,        0.14,        0.93,        0.36,        0.35,        0.34,        0.13,        0.25,        0.68,        0.86,        0.85,        0.55,        0.18,        0.00

        1.00,        0.42,        0.29,        0.64,        0.22,        0.10,        0.53,        0.16,        0.19,        0.08,        0.15,        0.74,        0.19,        0.68,        0.30,        0.80,        0.60,        0.75,        0.10,        0.12,        0.99,        0.80,        0.36,        0.70,        0.42,        0.50,        0.88,        0.74,        0.04,        0.81,        0.41,        0.14,        0.42,        0.21,        0.36,        0.99,        0.98,        0.85,        0.06,        0.06,        0.95,        0.43,        0.98,        0.75,        0.39,        0.84,        0.47,        0.53,        0.74,        0.30,        0.13,        0.79,        0.03,        0.30,        0.25,        0.88,        0.39,        0.25,        0.94,        0.44,        0.78,        0.92,        0.24,        0.02,        0.00

        1.00,        0.84,        0.53,        0.32,        0.26,        0.26,        0.18,        0.91,        0.96,        0.93,        0.47,        0.39,        0.98,        0.05,        0.97,        0.64,        0.57,        0.33,        0.04,        0.69,        0.11,        0.83,        0.33,        0.83,        0.55,        0.55,        0.94,        0.02,        0.84,        0.57,        0.01,        0.25,        0.78,        0.03,        0.87,        0.46,        0.74,        0.07,        0.59,        0.90,        0.23,        0.09,        0.53,        0.90,        0.81,        0.44,        0.48,        0.29,        0.69,        0.77,        0.89,        0.85,        0.53,        0.68,        0.44,        0.05,        0.20,        0.47,        0.60,        0.50,        0.78,        0.86,        0.87,        0.65,        0.00

        1.00,        0.57,        0.65,        0.16,        0.39,        0.73,        0.46,        0.01,        0.31,        0.91,        0.73,        0.97,        0.06,        0.24,        0.24,        0.69,        0.12,        0.21,        0.52,        0.13,        0.62,        0.22,        0.98,        0.47,        0.04,        0.73,        0.17,        0.53,        0.73,        0.66,        0.66,        0.92,        0.21,        0.51,        0.63,        0.53,        0.27,        0.30,        0.63,        0.61,        0.33,        0.94,        0.57,        0.95,        0.78,        0.95,        0.37,        0.77,        0.12,        0.87,        0.52,        0.77,        0.48,        0.87,        0.40,        0.65,        0.62,        0.03,        0.35,        0.53,        0.58,        0.01,        0.98,        0.01,        0.00

        1.00,        0.87,        0.75,        0.33,        0.49,        0.94,        0.97,        0.77,        0.59,        0.94,        0.36,        0.30,        0.36,        0.18,        0.64,        0.28,        0.42,        0.46,        0.03,        0.91,        0.41,        0.86,        0.92,        0.35,        0.39,        0.48,        0.87,        0.88,        0.73,        0.04,        0.19,        0.29,        0.67,        0.50,        0.10,        0.86,        0.38,        0.82,        0.58,        0.20,        0.13,        0.89,        0.27,        0.66,        0.65,        0.02,        0.09,        0.42,        1.00,        0.93,        0.66,        0.54,        0.73,        0.90,        0.74,        0.46,        0.39,        0.03,        0.24,        0.10,        0.96,        0.46,        0.68,        0.04,        0.00

        1.00,        0.25,        0.97,        0.03,        0.27,        0.82,        0.42,        0.53,        0.21,        0.42,        0.30,        0.11,        0.09,        0.98,        0.87,        0.36,        0.49,        0.49,        0.30,        1.00,        0.69,        0.21,        0.52,        0.88,        0.80,        0.97,        0.36,        0.61,        0.83,        0.71,        0.26,        0.18,        0.12,        0.25,        0.67,        0.56,        0.59,        0.20,        0.97,        0.89,        0.16,        0.16,        0.23,        0.85,        0.79,        0.31,        0.16,        0.91,        0.02,        0.26,        0.53,        0.83,        0.18,        0.44,        0.80,        0.53,        0.55,        0.81,        0.70,        0.68,        0.89,        0.37,        0.23,        0.20,        0.00

        1.00,        0.48,        0.37,        0.74,        0.81,        0.17,        0.16,        0.81,        0.56,        0.33,        0.84,        0.31,        0.74,        0.42,        0.32,        0.77,        0.55,        0.72,        0.75,        0.33,        0.75,        0.57,        0.43,        0.93,        0.19,        0.29,        0.45,        0.57,        0.13,        0.99,        0.03,        0.25,        0.97,        0.10,        0.54,        0.51,        0.23,        0.85,        0.62,        0.04,        0.75,        0.05,        0.05,        0.02,        0.77,        0.37,        0.97,        0.27,        0.08,        0.68,        0.20,        0.74,        0.68,        0.73,        0.95,        0.81,        0.73,        0.95,        0.88,        0.85,        0.61,        0.92,        0.25,        0.71,        0.00

        1.00,        0.72,        0.58,        0.54,        0.46,        0.73,        0.41,        0.51,        0.15,        0.09,        0.95,        0.51,        0.64,        0.98,        0.15,        0.79,        0.78,        0.21,        0.51,        0.65,        0.16,        0.59,        0.83,        0.16,        0.84,        0.13,        0.47,        0.48,        0.77,        0.54,        0.64,        0.51,        0.53,        0.63,        0.34,        0.23,        0.19,        0.45,        0.54,        0.27,        0.22,        0.45,        0.38,        0.90,        0.01,        0.87,        0.96,        0.74,        0.64,        0.99,        0.25,        0.28,        0.65,        0.54,        0.53,        0.44,        0.39,        0.48,        0.36,        0.93,        0.28,        0.93,        0.50,        0.42,        0.00

        1.00,        0.29,        0.11,        0.51,        0.62,        0.98,        0.39,        0.91,        0.81,        0.60,        0.94,        0.21,        0.94,        0.08,        0.51,        0.94,        0.58,        0.54,        0.60,        0.06,        0.26,        0.30,        0.09,        0.44,        0.77,        0.53,        0.24,        0.44,        0.20,        0.94,        0.65,        0.15,        1.00,        0.91,        0.55,        0.15,        0.36,        0.36,        0.45,        0.40,        0.13,        0.24,        0.52,        0.40,        0.86,        0.15,        0.58,        0.86,        0.34,        0.30,        0.55,        0.25,        0.27,        0.25,        0.71,        0.95,        0.77,        0.41,        0.24,        0.92,        0.49,        0.85,        0.72,        0.43,        0.00

        1.00,        0.39,        0.10,        0.61,        0.97,        0.59,        0.89,        0.83,        0.77,        0.23,        0.32,        0.81,        0.64,        0.15,        0.31,        0.57,        0.57,        0.19,        0.95,        0.90,        0.32,        0.04,        0.76,        0.67,        0.11,        0.49,        0.39,        0.64,        0.13,        0.68,        0.59,        0.11,        0.56,        0.90,        0.94,        0.06,        0.65,        0.25,        0.64,        0.59,        0.84,        0.74,        0.21,        0.89,        0.61,        0.97,        0.99,        0.83,        0.59,        0.49,        0.03,        0.32,        0.20,        0.23,        0.12,        0.44,        0.42,        0.05,        0.39,        0.20,        0.69,        0.08,        0.72,        0.94,        0.00

        1.00,        0.19,        0.05,        0.22,        0.08,        0.76,        0.78,        0.78,        0.06,        0.90,        0.80,        0.94,        0.12,        0.30,        0.89,        0.04,        0.10,        0.91,        0.98,        0.08,        0.85,        0.69,        0.87,        0.93,        0.52,        0.46,        0.77,        0.70,        0.22,        0.46,        0.87,        0.08,        0.30,        0.95,        0.21,        0.72,        0.29,        1.00,        0.33,        0.93,        0.90,        0.67,        0.45,        0.80,        0.21,        0.80,        0.63,        0.85,        0.46,        0.95,        0.07,        0.07,        0.39,        0.44,        0.04,        0.20,        0.95,        0.47,        0.15,        0.27,        0.46,        0.73,        0.84,        0.87,        0.00

        1.00,        0.95,        0.79,        0.42,        0.27,        0.09,        0.58,        0.75,        0.53,        0.18,        0.50,        0.67,        0.04,        0.92,        0.79,        0.79,        0.55,        0.55,        0.85,        0.47,        0.27,        0.18,        0.56,        0.56,        0.60,        0.45,        0.76,        0.25,        0.16,        0.31,        0.52,        0.69,        0.21,        0.89,        0.39,        0.72,        0.07,        0.60,        0.98,        0.44,        0.52,        0.58,        0.16,        0.43,        0.44,        0.29,        0.03,        0.49,        0.25,        0.03,        0.76,        0.53,        0.15,        0.07,        0.57,        0.62,        0.10,        0.44,        0.94,        0.57,        0.41,        0.91,        0.69,        0.12,        0.00

        1.00,        0.02,        0.02,        0.44,        0.56,        0.76,        0.03,        0.95,        0.05,        0.06,        0.59,        0.91,        0.89,        0.44,        0.69,        0.23,        0.39,        0.25,        0.95,        0.06,        0.66,        0.21,        0.48,        0.35,        0.33,        0.58,        0.59,        0.37,        0.63,        0.47,        0.24,        0.07,        0.83,        0.56,        0.99,        0.07,        0.66,        0.57,        0.04,        0.37,        0.86,        0.14,        0.28,        0.67,        0.65,        0.13,        0.83,        0.33,        0.81,        0.93,        0.87,        0.18,        0.57,        0.46,        0.30,        0.53,        0.53,        0.21,        0.07,        0.67,        0.46,        0.50,        0.01,        0.49,        0.00

        1.00,        0.15,        0.03,        0.20,        0.18,        0.70,        0.97,        0.99,        0.95,        0.21,        0.10,        0.43,        0.67,        0.42,        0.70,        0.32,        0.16,        0.75,        0.86,        0.94,        0.23,        0.10,        0.76,        0.17,        0.03,        0.68,        0.06,        0.58,        0.02,        0.85,        0.64,        0.20,        0.31,        0.75,        0.32,        0.83,        0.24,        0.01,        0.65,        0.20,        0.36,        0.95,        0.79,        0.98,        0.98,        0.20,        0.83,        0.58,        0.07,        0.30,        0.53,        0.10,        0.48,        0.14,        0.10,        0.32,        0.79,        0.65,        0.68,        0.97,        0.93,        0.64,        0.08,        0.54,        0.00

        1.00,        0.87,        0.10,        0.36,        0.44,        0.87,        0.33,        0.77,        0.82,        0.59,        0.02,        0.99,        0.98,        0.90,        0.44,        0.50,        0.42,        0.91,        0.30,        0.70,        0.10,        0.76,        0.16,        0.83,        0.03,        0.42,        0.75,        0.55,        0.29,        0.14,        0.30,        0.75,        0.29,        0.18,        0.78,        0.07,        0.32,        0.75,        0.47,        0.91,        0.48,        0.62,        0.93,        0.54,        0.58,        0.28,        0.44,        0.56,        0.92,        0.69,        0.70,        0.09,        0.97,        0.67,        0.93,        0.84,        0.57,        0.38,        0.24,        0.85,        0.43,        0.43,        0.25,        0.03,        0.00

        1.00,        0.94,        0.76,        0.36,        0.33,        0.37,        0.61,        0.60,        0.15,        0.43,        0.16,        0.39,        0.28,        0.41,        0.75,        0.03,        0.39,        0.70,        0.26,        0.69,        0.30,        0.26,        0.88,        0.28,        0.66,        0.50,        0.44,        0.04,        0.51,        0.94,        0.92,        0.54,        0.85,        1.00,        0.79,        0.04,        0.21,        0.45,        0.48,        0.89,        0.69,        0.22,        0.44,        0.21,        0.26,        0.24,        0.52,        0.58,        0.53,        0.28,        0.12,        0.97,        0.20,        0.19,        0.83,        0.18,        0.91,        0.83,        0.97,        0.35,        0.68,        0.85,        0.49,        0.86,        0.00

        1.00,        0.31,        0.99,        0.82,        0.23,        0.84,        0.81,        0.78,        0.36,        0.96,        0.76,        0.20,        0.07,        0.70,        0.18,        0.77,        0.13,        0.24,        0.24,        0.22,        0.97,        0.39,        0.92,        0.89,        0.24,        0.40,        0.01,        0.28,        0.35,        0.35,        0.03,        0.56,        0.76,        0.43,        0.81,        1.00,        0.26,        0.67,        0.30,        0.20,        0.10,        0.64,        0.13,        0.17,        0.87,        0.15,        0.84,        0.77,        0.36,        0.18,        0.33,        0.39,        0.93,        0.08,        0.45,        0.97,        0.22,        0.92,        0.99,        0.63,        0.09,        0.89,        0.54,        0.16,        0.00

        1.00,        0.26,        0.28,        0.39,        0.20,        0.18,        0.28,        0.66,        0.51,        0.08,        0.30,        0.79,        0.93,        0.48,        0.96,        0.59,        0.15,        0.46,        0.05,        0.37,        0.69,        0.52,        0.28,        0.93,        0.54,        0.79,        0.30,        0.00,        0.24,        0.04,        0.38,        0.52,        0.15,        0.21,        0.02,        0.24,        0.56,        0.52,        0.14,        0.75,        0.37,        0.77,        0.87,        0.11,        0.26,        0.25,        0.72,        0.12,        0.06,        0.13,        0.89,        0.51,        0.63,        0.17,        0.58,        0.56,        0.25,        0.50,        0.07,        0.83,        0.30,        0.28,        0.01,        0.53,        0.00

        1.00,        0.85,        0.19,        0.30,        0.88,        0.29,        0.69,        0.13,        0.92,        0.75,        0.47,        0.01,        0.96,        0.33,        0.24,        0.87,        0.13,        0.33,        0.38,        0.11,        0.37,        0.60,        0.40,        0.85,        0.14,        0.23,        0.07,        0.18,        0.94,        0.92,        0.61,        0.83,        0.35,        0.96,        0.63,        0.35,        0.74,        0.56,        0.16,        0.20,        0.58,        0.02,        0.38,        0.86,        0.16,        0.54,        0.36,        0.05,        0.18,        0.84,        0.37,        0.92,        0.14,        0.18,        0.18,        0.58,        0.67,        0.73,        0.40,        0.81,        0.58,        0.58,        0.20,        0.78,        0.00

        1.00,        0.21,        0.50,        0.65,        0.54,        0.27,        0.64,        0.62,        0.60,        0.07,        0.53,        0.55,        0.42,        0.65,        0.17,        0.93,        0.40,        0.99,        0.95,        0.78,        0.24,        0.48,        0.31,        0.77,        0.54,        0.36,        0.02,        0.43,        0.17,        0.40,        0.19,        0.81,        0.48,        0.23,        0.40,        0.47,        0.20,        0.75,        0.21,        0.12,        0.78,        0.87,        0.51,        0.32,        0.37,        0.59,        0.68,        0.35,        0.92,        0.76,        0.86,        0.95,        0.47,        0.55,        0.26,        0.68,        0.91,        0.83,        0.75,        0.06,        0.01,        0.27,        0.99,        0.77,        0.00

        1.00,        0.57,        0.05,        0.81,        0.42,        0.07,        0.28,        0.79,        0.46,        0.22,        0.87,        0.44,        0.41,        0.84,        0.09,        0.66,        0.62,        0.94,        0.13,        0.05,        0.63,        0.39,        0.64,        0.87,        0.84,        0.11,        0.09,        0.89,        0.08,        0.72,        0.32,        0.47,        0.25,        0.49,        0.22,        0.06,        0.73,        0.77,        0.19,        0.21,        0.25,        0.33,        0.07,        0.68,        0.96,        0.02,        0.71,        0.51,        0.65,        0.42,        0.18,        0.11,        0.41,        0.09,        0.91,        0.90,        0.68,        0.86,        0.72,        0.36,        0.36,        0.78,        0.62,        0.10,        0.00

        1.00,        0.10,        0.32,        0.25,        0.54,        0.01,        0.96,        0.37,        0.29,        0.61,        0.25,        0.41,        0.75,        0.40,        0.51,        0.37,        0.91,        0.27,        0.50,        0.48,        0.06,        0.91,        0.55,        0.61,        0.63,        0.14,        0.13,        0.64,        0.56,        0.91,        0.44,        0.82,        0.28,        0.55,        0.23,        0.12,        0.28,        0.82,        0.30,        0.85,        0.51,        0.90,        0.67,        0.28,        0.84,        0.03,        0.28,        0.06,        0.76,        0.32,        0.95,        0.02,        0.44,        0.69,        0.80,        0.15,        0.75,        0.29,        0.16,        0.47,        0.61,        0.75,        0.79,        0.25,        0.00

        1.00,        0.87,        0.96,        0.19,        0.83,        0.23,        0.90,        0.42,        0.65,        0.29,        0.94,        0.56,        0.99,        0.69,        0.56,        0.39,        0.02,        0.82,        0.93,        0.13,        0.82,        0.51,        0.74,        0.62,        0.82,        0.11,        0.19,        0.87,        0.87,        0.85,        0.56,        0.48,        0.15,        0.47,        0.22,        0.05,        0.41,        0.62,        0.09,        0.74,        0.64,        0.76,        0.60,        0.01,        0.66,        0.64,        0.31,        0.62,        0.65,        0.81,        0.76,        0.67,        0.21,        0.04,        0.31,        0.50,        0.65,        0.23,        0.07,        0.36,        0.69,        0.24,        0.62,        0.55,        0.00

        1.00,        0.69,        0.37,        0.64,        0.15,        0.87,        0.08,        0.61,        0.74,        0.93,        0.78,        0.93,        0.01,        0.08,        0.91,        1.00,        0.09,        0.54,        0.40,        0.04,        0.59,        0.97,        0.10,        0.38,        0.65,        0.70,        0.01,        0.10,        0.28,        0.47,        0.17,        0.71,        0.06,        0.96,        0.09,        0.02,        0.09,        0.66,        0.78,        0.79,        0.21,        0.04,        0.32,        0.88,        0.75,        0.90,        0.90,        0.36,        0.09,        0.50,        0.56,        0.18,        0.27,        0.71,        0.18,        0.41,        0.39,        0.24,        0.58,        0.14,        0.87,        0.97,        0.53,        0.87,        0.00

        1.00,        0.58,        0.21,        0.26,        0.84,        0.47,        0.28,        0.20,        0.20,        0.12,        0.62,        0.77,        0.72,        0.04,        0.18,        0.89,        0.45,        0.83,        0.05,        0.30,        0.07,        0.91,        0.93,        0.60,        0.68,        0.50,        0.02,        0.03,        0.76,        0.94,        0.87,        0.84,        0.86,        0.35,        0.20,        0.71,        0.03,        0.59,        0.03,        0.62,        0.70,        0.45,        0.53,        0.21,        0.39,        0.61,        0.23,        0.45,        0.63,        0.63,        0.74,        0.46,        0.48,        0.30,        0.57,        0.05,        0.88,        0.03,        0.07,        0.08,        0.03,        0.17,        0.37,        0.84,        0.00

